update_index,anchor_update_index,od_along,od_lat,od_dyaw,gt_along,gt_lat,gt_dyaw,residual_along,residual_lat,residual_yaw,gt_anchor_gap,gt_cur_gap
706,696,0.15209039571867022,-0.01364487108014392,-0.216262232,0.15449210285982462,-0.017531995240332,-0.170484813,-0.0024017071411543967,0.0038871241601880786,-0.04577741899999999,0.020000000000010232,0.020000000000010232
812,706,0.12911098876654548,-0.008767680570131046,0.20204418,0.12442215871748266,6.898156570479819e-05,0.169330885,0.004688830049062814,-0.008836662135835845,0.032713295,0.020000000000010232,0.020000000000010232
821,812,7.367015547787508e-06,8.937515682289772e-08,0.207223014,-0.004494902784195775,0.011274521964818035,0.185097211,0.004502269799743563,-0.011274432589661213,0.022125803,0.020000000000010232,0.020000000000010232
839,821,2.173027117864314e-06,8.965012563468257e-08,0.221310021,-0.0030014341966752922,0.015191323972029366,0.223422826,0.0030036072237931565,-0.015191234321903732,-0.0021128049999999954,0.020000000000010232,0.01999999999998181
843,839,0.0,0.0,0.20090909099999998,0.0004561407145435581,0.016227983600161307,0.19705707100000003,-0.0004561407145435581,-0.016227983600161307,0.003852019999999956,0.01999999999998181,0.020000000000010232
848,843,0.0,0.0,0.24909090900000003,0.002976725308653815,0.012996452674057987,0.217976032,-0.002976725308653815,-0.012996452674057987,0.03111487700000004,0.020000000000010232,0.020000000000010232
853,848,0.002418768969492066,0.000546921185469432,0.246662458,0.004235717651813749,0.0053465677431437965,0.188269666,-0.0018169486823216827,-0.0047996465576743644,0.058392792,0.020000000000010232,0.020000000000010232
858,853,0.03829439150721886,0.006091033967243385,0.246689284,0.037667444755688534,0.0050263514633245646,0.181721515,0.0006269467515303273,0.0010646825039188207,0.06496776900000001,0.020000000000010232,0.020000000000010232
863,858,0.06779031746119475,0.00843016302074865,0.245538617,0.06754036738353533,0.0054138211754587336,0.17704232799999997,0.00024995007765941935,0.0030163418452899167,0.06849628900000002,0.020000000000010232,0.020000000000010232
867,863,0.060693719644611344,0.006433266964615729,0.201984629,0.05914548320175846,0.0066201723949973965,0.1561859,0.0015482364428528808,-0.00018690543038166717,0.04579872900000002,0.020000000000010232,0.020000000000010232
870,867,0.07816903503727662,0.009004445760309534,0.24317343,0.07356758918140407,0.018371242287813914,0.2172890949999999,0.004601445855872549,-0.00936679652750438,0.02588433500000009,0.020000000000010232,0.01999999999998181
873,870,0.08165377166264579,0.011670738969031147,0.283549376,0.07937790255792826,0.023060953121856385,0.2856675240000002,0.002275869104717526,-0.011390214152825238,-0.002118148000000153,0.01999999999998181,0.020000000000010232
876,873,0.0853751284254513,0.01245097392894113,0.29101985699999994,0.08538607712305031,0.022516027688080698,0.26812437499999997,-1.0948697599016954e-05,-0.010065053759139568,0.022895481999999967,0.020000000000010232,0.020000000000010232
879,876,0.08397680831571464,0.01066240992240982,0.22717218099999997,0.08444414565881644,0.015501216967320541,0.1732037230000001,-0.0004673373431018091,-0.0048388070449107215,0.053968457999999886,0.020000000000010232,0.01999999999998181
884,879,0.11779888583643756,0.015125475173481114,0.235140587,0.11584496050325958,0.013388005206308527,0.167187545,0.0019539253331779805,0.001737469967172587,0.06795304200000002,0.01999999999998181,0.01999999999998181
889,884,0.14270945241912122,0.015016097555668382,0.201559759,0.14418220056707148,0.011381218212418498,0.153017411,-0.001472748147950259,0.003634879343249884,0.04854234800000001,0.01999999999998181,0.01999999999998181
898,889,0.2660503095349975,0.02871200922564075,0.14050938,0.2665812445258903,0.020220491599911447,0.10082442200000008,-0.0005309349908928507,0.008491517625729302,0.03968495799999991,0.01999999999998181,0.020000000000010232
907,898,0.2613647227538804,-0.005678133018416527,-0.102559081,0.2613545738381025,-0.004308452913836441,-0.07278101300000017,1.014891577788557e-05,-0.0013696801045800858,-0.029778067999999824,0.020000000000010232,0.020000000000010232
