t_rel,v_nav,w_nav,v_smoothed,w_smoothed,v_cmdvel,w_cmdvel,v_gated,w_gated,v_wheel,w_wheel,cm_action,cm_polygon,x,y,yaw,v_act,w_act,scan_min,arbiter_active
41.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
41.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
42.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
42.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
42.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
42.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
42.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
42.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
42.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
42.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
42.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
42.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
43.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
43.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
43.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
43.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
43.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
43.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
43.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
43.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
43.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
43.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
44.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
44.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
44.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
44.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
45.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
45.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
45.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
45.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
45.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,-0.0,0.0001,0.2617,nav
45.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
45.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
45.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1372,0.0,0.0,0.2617,nav
45.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
45.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
46.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,0.0,0.0,0.2617,nav
46.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,0.0,0.0,0.2617,nav
46.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,0.0,0.0,0.2617,nav
46.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
46.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
46.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1371,0.0,0.0,0.2617,nav
46.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
46.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
46.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
46.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
47.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
47.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
47.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
47.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
47.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
47.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
47.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
47.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
47.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
47.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
48.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
48.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,-0.0,0.0001,0.2617,nav
48.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.1371,0.0,0.0,0.2617,nav
48.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
49.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
49.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
49.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
49.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
50.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
50.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
50.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
50.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
50.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
50.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
50.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0001,0.2617,nav
50.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
50.8,0.0,0.0,0.3,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
50.9,0.0,0.0,0.05,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
51.1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
51.2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
51.3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
51.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
51.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
51.6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
51.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
51.8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
51.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
52.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
52.1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
52.2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
52.3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
52.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,-0.0,0.0,0.2617,nav
52.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
52.6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.137,0.0,0.0,0.2617,nav
52.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1,PolygonStop,-3.7297,-0.005,-3.1369,-0.0,0.0,0.2617,nav
