t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
41.2,-2.2059,2.5028,2.383,0.0001,-0.0144,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.54,819,56,0.0,36.8
41.3,-2.2059,2.5028,2.3824,0.0001,-0.0295,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.54,819,56,0.0,36.8
41.4,-2.2059,2.5028,2.3818,0.0001,-0.0295,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.539,819,55,0.0,36.8
41.5,-2.206,2.5028,2.3795,0.0001,-0.0296,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.539,819,55,0.0,36.8
41.6,-2.206,2.5028,2.3771,0.0001,-0.0297,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.539,819,55,0.0,36.8
41.7,-2.206,2.5028,2.3747,0.0001,-0.0297,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.538,819,53,0.0,36.8
41.8,-2.206,2.5028,2.364,0.0,-0.03,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.537,819,52,0.0,36.8
41.9,-2.206,2.5028,2.364,0.0,-0.03,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.537,819,52,0.0,36.8
42.0,-2.206,2.5028,2.3634,0.0,-0.0301,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.537,819,49,0.0,36.8
42.1,-2.206,2.5028,2.3591,0.0,-0.0302,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.536,819,48,0.0,36.8
42.2,-2.206,2.5028,2.3591,0.0,-0.0302,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.536,819,48,0.0,36.8
42.3,-2.206,2.5028,2.3519,0.0,-0.0302,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.535,819,48,0.0,36.8
42.4,-2.206,2.5028,2.3417,0.0001,-0.0299,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.535,819,48,0.0,36.8
42.5,-2.206,2.5028,2.3399,0.0001,-0.0298,0.0,-0.1282,0.0,0.0,0.0,2,PolygonSlow,0.535,819,44,0.0,36.8
42.6,-2.206,2.5028,2.3381,0.0001,-0.0298,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.534,819,44,0.0,36.8
42.7,-2.206,2.5028,2.3375,0.0001,-0.0297,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.534,819,43,0.0,36.8
42.8,-2.206,2.5029,2.3369,0.0001,-0.0297,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.534,819,43,0.0,36.8
42.9,-2.206,2.5029,2.3363,0.0001,-0.0297,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.533,819,42,0.0,36.8
43.0,-2.206,2.5029,2.3337,0.0001,-0.0178,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.533,819,41,0.0,36.8
43.1,-2.206,2.5029,2.3337,0.0001,-0.0178,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.533,819,41,0.0,36.8
43.2,-2.206,2.5029,2.3256,0.0001,-0.0176,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.533,819,41,0.0,36.8
43.3,-2.206,2.503,2.3217,0.0001,-0.0176,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.532,819,42,0.0,36.8
43.4,-2.206,2.503,2.3214,0.0001,-0.0176,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.532,819,41,0.0,36.8
43.5,-2.206,2.503,2.321,0.0001,-0.0176,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.532,819,41,0.0,36.8
43.6,-2.206,2.503,2.3165,0.0001,-0.0175,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.532,819,41,0.0,36.8
43.7,-2.206,2.503,2.3161,0.0001,-0.0175,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.531,819,41,0.0,36.8
43.8,-2.206,2.503,2.313,0.0001,-0.0174,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.531,819,39,0.0,36.8
43.9,-2.206,2.5031,2.3109,0.0002,-0.0174,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.531,819,39,0.0,36.8
44.0,-2.206,2.5031,2.3098,0.0002,-0.0174,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.531,819,38,0.0,36.8
44.1,-2.206,2.5031,2.3095,0.0002,-0.0174,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.53,819,38,0.0,36.2
44.2,-2.206,2.5031,2.3091,0.0002,-0.0174,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.53,819,38,0.0,36.2
44.3,-2.206,2.5031,2.3088,0.0002,-0.0174,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.53,819,38,0.0,36.2
44.4,-2.206,2.5031,2.3084,0.0002,-0.0173,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.53,819,38,0.0,36.2
44.5,-2.206,2.5031,2.3081,0.0002,-0.0173,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.53,819,38,0.0,36.2
44.6,-2.206,2.5031,2.3064,0.0002,-0.0173,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.53,819,37,0.0,36.2
44.7,-2.206,2.5031,2.305,0.0002,-0.0173,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.529,819,36,0.0,36.2
44.8,-2.206,2.5032,2.3022,0.0002,-0.0172,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.529,819,36,0.0,36.2
44.9,-2.206,2.5032,2.3022,0.0002,-0.0172,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.529,819,36,0.0,36.2
45.0,-2.206,2.5032,2.2998,0.0002,-0.0172,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.529,819,36,0.0,36.2
45.1,-2.206,2.5033,2.2909,0.0002,-0.017,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.528,819,34,0.0,36.2
45.2,-2.206,2.5033,2.2906,0.0002,-0.017,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.528,819,33,0.0,36.2
45.3,-2.206,2.5034,2.2902,0.0002,-0.017,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.528,819,33,0.0,36.2
45.4,-2.206,2.5034,2.2899,0.0002,-0.017,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.528,819,33,0.0,36.2
45.5,-2.206,2.5034,2.2878,0.0001,-0.017,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.527,819,33,0.0,36.2
45.6,-2.206,2.5034,2.2875,0.0001,-0.017,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.527,819,32,0.0,36.2
45.7,-2.206,2.5035,2.2801,0.0001,-0.0169,0.0,-0.0769,0.0,0.0,0.0,2,PolygonSlow,0.527,819,32,0.0,36.2
45.8,-2.206,2.5035,2.2791,0.0001,-0.0168,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.527,819,32,0.0,36.2
45.9,-2.206,2.5035,2.2787,0.0001,-0.0168,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,31,0.0,36.2
46.0,-2.206,2.5035,2.278,0.0001,-0.0168,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,31,0.0,36.2
46.1,-2.206,2.5035,2.2777,0.0001,-0.0168,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,31,0.0,36.2
46.2,-2.206,2.5035,2.2776,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,31,0.0,36.2
46.3,-2.206,2.5035,2.2773,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,31,0.0,36.2
46.4,-2.206,2.5035,2.2761,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,31,0.0,36.2
46.5,-2.206,2.5035,2.2742,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
46.6,-2.206,2.5035,2.2741,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
46.7,-2.206,2.5035,2.274,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
46.8,-2.206,2.5035,2.2739,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
46.9,-2.206,2.5035,2.273,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
47.0,-2.206,2.5035,2.2729,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
47.1,-2.206,2.5035,2.2728,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.526,819,30,0.0,36.2
47.2,-2.206,2.5035,2.2726,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,31,0.0,36.2
47.3,-2.206,2.5035,2.2719,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
47.4,-2.206,2.5035,2.2713,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
47.5,-2.206,2.5035,2.2709,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
47.6,-2.206,2.5035,2.2702,0.0,-0.0056,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
47.7,-2.206,2.5036,2.2673,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
47.8,-2.206,2.5036,2.2668,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
47.9,-2.206,2.5036,2.2667,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
48.0,-2.206,2.5036,2.266,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
48.1,-2.206,2.5036,2.2656,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
48.2,-2.206,2.5036,2.265,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,29,0.0,36.2
48.3,-2.206,2.5036,2.2649,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,28,0.0,36.2
48.4,-2.206,2.5036,2.2639,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,28,0.0,36.2
48.5,-2.206,2.5036,2.2634,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.525,819,28,0.0,36.2
48.6,-2.206,2.5036,2.2628,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
48.7,-2.206,2.5036,2.2623,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,39,0.0,36.2
48.8,-2.206,2.5036,2.2617,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,39,0.0,36.2
48.9,-2.206,2.5036,2.2616,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.0,-2.206,2.5036,2.2606,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.1,-2.206,2.5036,2.2605,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.2,-2.206,2.5036,2.2603,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.3,-2.206,2.5036,2.2589,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.4,-2.206,2.5036,2.2588,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.5,-2.206,2.5036,2.2587,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,28,0.0,36.2
49.6,-2.206,2.5036,2.2586,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,27,0.0,36.2
49.7,-2.206,2.5036,2.2583,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,27,0.0,36.2
49.8,-2.206,2.5036,2.2558,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,27,0.0,36.2
49.9,-2.206,2.5036,2.2558,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.524,819,27,0.0,36.2
50.0,-2.206,2.5036,2.2547,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,27,0.0,36.2
50.1,-2.206,2.5036,2.2541,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,38,0.0,36.2
50.2,-2.206,2.5036,2.2536,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,38,0.0,36.2
50.3,-2.206,2.5036,2.2536,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,27,0.0,36.2
50.4,-2.206,2.5036,2.2529,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,26,0.0,36.2
50.5,-2.206,2.5036,2.2519,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,26,0.0,36.2
50.6,-2.206,2.5036,2.2517,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,26,0.0,36.2
50.7,-2.206,2.5036,2.2516,0.0,-0.0055,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,26,0.0,36.2
50.8,-2.206,2.5036,2.2507,0.0,-0.0054,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,25,0.0,36.2
50.9,-2.206,2.5036,2.2507,0.0,-0.0054,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.523,819,25,0.0,36.2
51.0,-2.206,2.5036,2.2502,-0.0,0.0311,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.523,819,25,0.0,36.2
51.1,-2.206,2.5036,2.2569,-0.0002,0.0995,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.523,819,25,0.0,36.2
51.2,-2.206,2.5035,2.2716,-0.0009,0.1734,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.524,819,25,0.0,36.2
51.3,-2.206,2.5033,2.2925,-0.002,0.2213,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.527,819,25,0.0,36.2
51.4,-2.206,2.503,2.3149,-0.0019,0.2263,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.53,819,25,0.0,36.2
51.5,-2.206,2.5028,2.3379,-0.0009,0.2314,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.533,819,25,0.0,36.2
51.6,-2.206,2.5028,2.3613,-0.0001,0.2355,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.536,819,25,0.0,36.2
51.7,-2.2059,2.5028,2.3845,-0.0011,0.2303,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.539,819,25,0.0,36.2
51.8,-2.2057,2.5028,2.4073,-0.0022,0.2253,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.542,819,25,0.0,36.2
51.9,-2.2054,2.5028,2.4295,-0.0018,0.2203,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.545,819,25,0.0,36.2
52.0,-2.2052,2.5028,2.4512,-0.0008,0.2153,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.549,819,25,0.0,36.2
52.1,-2.2052,2.5028,2.4725,0.0002,0.2105,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.552,819,25,0.0,36.2
52.2,-2.2053,2.5028,2.4932,0.0013,0.2057,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.554,819,25,0.0,36.2
52.3,-2.2056,2.5028,2.5135,0.0022,0.2011,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.557,819,25,0.0,36.2
52.4,-2.2058,2.5028,2.5333,0.0023,0.1964,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.559,819,25,0.0,36.2
52.5,-2.2061,2.5028,2.5529,0.0019,0.1969,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.562,819,25,0.0,36.2
52.6,-2.2064,2.5026,2.5735,0.0,0.2134,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.564,819,25,0.0,36.2
52.7,-2.2065,2.502,2.5961,-0.0028,0.2377,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.567,819,25,0.0,36.2
52.8,-2.2067,2.5017,2.6279,-0.0005,0.3547,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.57,819,25,0.0,36.2
52.9,-2.2068,2.5006,2.6669,-0.007,0.4003,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.574,819,25,0.0,36.2
53.0,-2.2068,2.4988,2.7075,-0.0081,0.4101,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.58,819,25,0.0,36.2
53.1,-2.2068,2.4967,2.7492,-0.0086,0.4204,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.585,819,25,0.0,36.2
53.2,-2.2068,2.4943,2.7918,-0.0088,0.431,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.59,819,25,0.0,36.2
53.3,-2.2068,2.4916,2.8356,-0.0087,0.4422,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.596,819,25,0.0,36.2
53.4,-2.2068,2.4886,2.8805,-0.0083,0.4538,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.601,819,25,0.0,36.2
53.5,-2.2068,2.4852,2.9266,-0.0076,0.4662,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.607,819,25,0.0,36.2
53.6,-2.2068,2.4815,2.974,-0.0065,0.4793,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.612,819,25,0.0,36.2
53.7,-2.2068,2.4776,3.0228,-0.005,0.4933,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.617,819,25,0.0,36.2
53.8,-2.2068,2.4733,3.073,-0.0032,0.5085,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.623,819,25,0.0,36.2
53.9,-2.2068,2.4687,3.1248,-0.001,0.525,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.628,819,25,0.0,36.2
54.0,-2.2068,2.464,-3.1056,0.0014,0.5225,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.634,819,25,0.0,36.2
54.1,-2.2068,2.4596,-3.0543,0.0036,0.5062,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.639,819,25,0.0,36.2
54.2,-2.2068,2.4554,-3.0046,0.0053,0.4912,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.643,819,25,0.0,36.2
54.3,-2.2068,2.4515,-2.9564,0.0067,0.4773,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.648,819,25,0.0,36.2
54.4,-2.2068,2.448,-2.9094,0.0078,0.4643,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.652,819,25,0.0,36.2
54.5,-2.2068,2.4447,-2.8637,0.0084,0.452,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.655,819,25,0.0,36.2
54.6,-2.2068,2.4418,-2.8192,0.0088,0.4404,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.658,819,25,0.0,36.2
54.7,-2.2068,2.4392,-2.7758,0.0088,0.4294,0.0,0.9229,0.0,0.0,0.0,4,PolygonLimit,0.661,819,25,0.0,36.2
54.8,-2.2068,2.4369,-2.7335,0.0086,0.4188,0.0,0.7292,0.0,0.0,0.0,4,PolygonLimit,0.664,819,25,0.0,36.2
54.9,-2.2068,2.4349,-2.6923,0.008,0.4086,0.0,0.4602,0.0,0.0,0.0,4,PolygonLimit,0.666,819,25,0.0,36.2
55.0,-2.2068,2.4335,-2.6609,0.0068,0.3689,0.0,-1.0,0.0,0.0,0.0,0,,0.669,819,108,0.0,38.6
55.1,-2.2068,2.433,-2.6482,0.0051,0.2868,0.0,-1.0,0.0,0.0,0.0,0,,0.67,819,101,0.0,38.6
55.2,-2.2068,2.4325,-2.6332,0.0007,-0.0789,0.0,-1.0,0.0,0.0,0.0,0,,0.671,819,108,0.0,38.6
55.3,-2.2068,2.4325,-2.6332,0.0007,-0.0789,0.0,-1.0,0.0,0.0,0.0,0,,0.671,819,108,0.0,38.6
55.4,-2.2068,2.4325,-2.6357,0.0012,-0.1233,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.67,819,114,0.0,38.6
55.5,-2.2068,2.4325,-2.6386,-0.0003,-0.1449,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.668,819,124,0.0,38.6
55.6,-2.2069,2.4326,-2.6424,0.0005,-0.1913,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.666,819,134,0.0,38.6
55.7,-2.207,2.4327,-2.6471,0.0012,-0.2355,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.664,819,133,0.0,38.6
55.8,-2.2072,2.4329,-2.6663,0.0027,-0.3607,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.661,819,137,0.0,38.6
55.9,-2.2073,2.4339,-2.7147,-0.0066,-0.4119,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.658,819,145,0.0,38.6
56.0,-2.2073,2.438,-2.7907,-0.0088,-0.4307,0.0,-1.0,0.0,0.0,0.0,4,PolygonLimit,0.651,819,157,0.0,38.0
56.1,-2.2073,2.4419,-2.8522,-0.0086,-0.4464,0.0,-0.4872,0.0,0.0,0.0,4,PolygonLimit,0.647,819,157,0.0,38.0
56.2,-2.2073,2.4573,-3.0514,-0.004,-0.5019,0.0,-0.4872,0.0,0.0,0.0,0,,0.643,819,157,0.0,38.0
56.3,-2.2073,2.4581,-3.0614,-0.0036,-0.4984,0.0,-0.4872,0.0,0.0,0.0,0,,0.639,819,163,0.0,38.0
56.4,-2.2073,2.459,-3.0713,-0.0032,-0.495,0.0,-0.4359,0.0,0.0,0.0,0,,0.634,819,158,0.0,38.0
56.5,-2.2073,2.4598,-3.0812,-0.0028,-0.498,0.0,-0.3846,0.0,0.0,0.0,0,,0.629,819,155,0.0,38.0
56.6,-2.2073,2.4677,3.1137,0.001,-0.4576,0.0,-0.3846,0.0,0.0,0.0,0,,0.625,819,151,0.0,38.6
56.7,-2.2073,2.4685,3.1046,0.0013,-0.455,0.0,-0.3333,0.0,0.0,0.0,0,,0.621,819,149,0.0,38.6
56.8,-2.2073,2.4692,3.0959,0.0016,-0.4343,0.0,-0.3333,0.0,0.0,0.0,0,,0.617,819,147,0.0,38.6
56.9,-2.2073,2.4699,3.088,0.0017,-0.3972,0.0,-0.2821,0.0,0.0,0.0,0,,0.613,819,141,0.0,38.6
57.0,-2.2073,2.4727,3.0566,0.0027,-0.3896,0.0,-0.2821,0.0,0.0,0.0,0,,0.613,819,140,0.0,38.6
57.1,-2.2073,2.4769,3.0054,0.0036,-0.3272,0.0,-0.2308,0.0,0.0,0.0,0,,0.61,819,137,0.0,38.6
57.2,-2.2073,2.4785,2.9859,0.004,-0.3235,0.0,-0.8974,0.0,0.0,0.0,0,,0.607,819,133,0.0,39.0
57.3,-2.2073,2.4806,2.9603,0.0044,-0.3186,0.0,-0.8974,0.0,0.0,0.0,4,PolygonLimit,0.604,819,133,0.0,39.0
57.4,-2.2073,2.4843,2.9119,0.0044,-0.2619,0.0,-0.7949,0.0,0.0,0.0,4,PolygonLimit,0.595,819,121,0.0,39.0
57.5,-2.2073,2.4859,2.8891,0.0038,-0.2114,0.0,-0.7436,0.0,0.0,0.0,4,PolygonLimit,0.589,819,114,0.0,39.0
57.6,-2.2073,2.4895,2.8318,0.0087,-0.4437,0.0,-0.7436,0.0,0.0,0.0,4,PolygonLimit,0.584,819,114,0.0,39.0
57.7,-2.2073,2.4981,2.6714,0.0076,-0.4035,0.0,-0.7436,0.0,0.0,0.0,4,PolygonLimit,0.579,819,99,0.0,38.4
57.8,-2.2073,2.4996,2.6316,0.0067,-0.3938,0.0,-0.6923,0.0,0.0,0.0,4,PolygonLimit,0.573,819,95,0.0,38.4
57.9,-2.2073,2.4999,2.6238,0.0065,-0.3919,0.0,-0.641,0.0,0.0,0.0,4,PolygonLimit,0.568,819,85,0.0,38.4
58.0,-2.2073,2.5001,2.616,0.0063,-0.39,0.0,-0.5897,0.0,0.0,0.0,2,PolygonSlow,0.563,819,74,0.0,38.4
58.1,-2.2073,2.5012,2.5775,0.0051,-0.3807,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.56,819,70,0.0,38.0
58.2,-2.2073,2.5014,2.57,0.0048,-0.3789,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.559,819,67,0.0,38.0
58.3,-2.2073,2.5015,2.5624,0.0045,-0.3771,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.558,819,64,0.0,38.0
58.4,-2.2073,2.5018,2.5463,0.0021,-0.2087,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.557,819,64,0.0,38.0
58.5,-2.2073,2.5021,2.5328,0.0011,-0.1307,0.0,-0.2821,0.0,0.0,0.0,2,PolygonSlow,0.556,819,62,0.0,38.0
58.6,-2.2073,2.5022,2.5225,0.0006,-0.0798,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.555,819,60,0.0,38.0
58.7,-2.2073,2.5023,2.5163,0.0003,-0.0613,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.555,819,58,0.0,38.0
58.8,-2.2073,2.5023,2.5104,-0.0004,-0.0579,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.554,819,70,0.0,38.0
58.9,-2.207,2.5023,2.4844,-0.0002,-0.0478,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.554,819,70,0.0,38.0
59.0,-2.207,2.5023,2.4815,-0.0002,-0.048,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.553,819,79,0.0,38.0
59.1,-2.207,2.5023,2.4805,-0.0002,-0.048,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.552,819,77,0.0,38.0
