t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
36.9,-2.305,2.8516,2.7634,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0,,0.498,819,41,0.0,487.6
37.0,-2.305,2.8516,2.7637,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,41,0.0,487.6
37.1,-2.305,2.8515,2.7642,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.2,-2.305,2.8515,2.7642,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.3,-2.305,2.8515,2.7646,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.4,-2.305,2.8515,2.7646,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.5,-2.305,2.8515,2.7647,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
37.6,-2.305,2.8515,2.7652,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.7,-2.305,2.8514,2.7659,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.8,-2.305,2.8514,2.7659,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
37.9,-2.305,2.8514,2.7672,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
38.0,-2.305,2.8514,2.7672,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
38.1,-2.305,2.8513,2.7679,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
38.2,-2.305,2.8513,2.7687,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
38.3,-2.305,2.8513,2.7692,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
38.4,-2.305,2.8512,2.7698,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,43,0.0,487.6
38.5,-2.305,2.8512,2.7705,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,43,0.0,487.6
38.6,-2.305,2.8511,2.7712,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,44,0.0,487.6
38.7,-2.305,2.8511,2.7719,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
38.8,-2.305,2.8511,2.7725,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
38.9,-2.305,2.851,2.7731,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
39.0,-2.305,2.851,2.7744,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
39.1,-2.305,2.8509,2.7751,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,45,0.0,487.6
39.2,-2.305,2.8509,2.7751,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,45,0.0,487.6
39.3,-2.305,2.8507,2.7787,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,45,0.0,487.6
39.4,-2.305,2.8507,2.7793,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
39.5,-2.305,2.8507,2.7794,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
39.6,-2.305,2.8507,2.7796,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,45,0.0,487.6
39.7,-2.305,2.8507,2.7797,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
39.8,-2.305,2.8505,2.7822,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
39.9,-2.305,2.8505,2.7826,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
40.0,-2.305,2.8505,2.7828,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
40.1,-2.305,2.8505,2.7829,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
40.2,-2.305,2.8505,2.783,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
40.3,-2.305,2.8505,2.7832,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
40.4,-2.305,2.8504,2.7834,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.5,819,46,0.0,487.6
40.5,-2.305,2.8504,2.7841,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
40.6,-2.305,2.8504,2.7847,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
40.7,-2.305,2.8503,2.7854,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
40.8,-2.305,2.8501,2.7888,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,46,0.0,487.6
40.9,-2.305,2.8501,2.7891,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,47,0.0,487.6
41.0,-2.305,2.8501,2.7892,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,47,0.0,487.6
41.1,-2.305,2.8501,2.7894,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,48,0.0,487.6
41.2,-2.305,2.8501,2.7895,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,48,0.0,487.6
41.3,-2.305,2.8501,2.7896,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,48,0.0,487.6
41.4,-2.305,2.8501,2.7899,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,48,0.0,487.6
41.5,-2.305,2.85,2.7907,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.501,819,48,0.0,487.6
41.6,-2.305,2.85,2.7915,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,48,0.0,487.6
41.7,-2.305,2.8499,2.7919,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,48,0.0,487.6
41.8,-2.305,2.8499,2.7927,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,49,0.0,487.6
41.9,-2.305,2.8499,2.7934,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,49,0.0,487.6
42.0,-2.305,2.8498,2.794,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,49,0.0,487.6
42.1,-2.305,2.8498,2.7946,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,49,0.0,487.6
42.2,-2.305,2.8497,2.7954,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,49,0.0,487.6
42.3,-2.305,2.8497,2.796,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,49,0.0,487.6
42.4,-2.305,2.8495,2.7995,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,49,0.0,487.6
42.5,-2.305,2.8495,2.7998,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,49,0.0,487.6
42.6,-2.305,2.8495,2.7999,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,50,0.0,487.6
42.7,-2.305,2.8495,2.8,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,50,0.0,487.6
42.8,-2.305,2.8494,2.8002,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,50,0.0,487.6
42.9,-2.305,2.8494,2.8003,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.502,819,50,0.0,487.6
43.0,-2.305,2.8494,2.8007,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,50,0.0,487.6
43.1,-2.305,2.8494,2.8014,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.2,-2.305,2.8493,2.802,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.3,-2.305,2.8493,2.8027,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.4,-2.305,2.8492,2.8034,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.5,-2.305,2.8492,2.8039,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.6,-2.305,2.8492,2.8047,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.7,-2.305,2.8491,2.8053,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.8,-2.305,2.8491,2.8061,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,51,0.0,487.6
43.9,-2.305,2.8491,2.8066,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,52,0.0,487.6
44.0,-2.305,2.849,2.8073,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,53,0.0,487.6
44.1,-2.305,2.849,2.8079,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.2,-2.305,2.8489,2.8086,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.3,-2.305,2.8489,2.8094,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.4,-2.305,2.8488,2.8101,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.503,819,53,0.0,487.6
44.5,-2.305,2.8488,2.8106,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.6,-2.305,2.8488,2.8113,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.7,-2.305,2.8487,2.8122,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.8,-2.305,2.8487,2.8128,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
44.9,-2.305,2.8486,2.8135,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
45.0,-2.305,2.8486,2.8143,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,53,0.0,487.6
45.1,-2.305,2.8485,2.8148,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,54,0.0,487.6
45.2,-2.305,2.8485,2.8157,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
45.3,-2.305,2.8484,2.8163,-0.0001,0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
45.4,-2.305,2.8484,2.817,-0.0001,0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
45.5,-2.305,2.8484,2.8176,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,54,0.0,487.6
45.6,-2.305,2.8483,2.818,-0.0,0.0001,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
45.7,-2.305,2.8484,2.8172,0.0001,-0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
45.8,-2.305,2.8484,2.8167,0.0001,-0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,455,0.0,487.6
45.9,-2.305,2.8485,2.8161,0.0,-0.0001,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
46.0,-2.305,2.8484,2.8167,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
46.1,-2.305,2.8484,2.8175,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
46.2,-2.305,2.8483,2.8179,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
46.3,-2.305,2.8483,2.8187,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
46.4,-2.305,2.8482,2.8195,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
46.5,-2.305,2.8482,2.8201,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
46.6,-2.305,2.8484,2.8176,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
46.7,-2.305,2.8484,2.8175,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,54,0.0,487.6
46.8,-2.305,2.8484,2.8174,0.0001,-0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
46.9,-2.305,2.8484,2.8172,0.0001,-0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,455,0.0,487.6
47.0,-2.305,2.8483,2.8186,-0.0001,0.0068,0.0,0.0,0.0,0.0,0.0,0,,0.505,819,455,0.0,487.6
47.1,-2.305,2.8483,2.8186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.505,819,56,0.0,487.6
47.2,-2.305,2.8483,2.8186,0.0,0.0,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
47.3,-2.305,2.8483,2.8185,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
47.4,-2.305,2.8483,2.8184,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
47.5,-2.305,2.8483,2.8182,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,54,0.0,487.6
47.6,-2.305,2.8483,2.818,0.0001,-0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
47.7,-2.305,2.8483,2.818,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,454,0.0,487.6
47.8,-2.305,2.8483,2.8185,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,455,0.0,487.6
47.9,-2.305,2.8483,2.8186,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
48.0,-2.305,2.8483,2.8188,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
48.1,-2.305,2.8483,2.8189,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
48.2,-2.305,2.8483,2.819,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,57,0.0,487.6
48.3,-2.305,2.8483,2.8192,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,57,0.0,487.6
48.4,-2.305,2.8482,2.8199,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
48.5,-2.305,2.8482,2.8207,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
48.6,-2.305,2.8482,2.8207,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
48.7,-2.305,2.8482,2.82,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
48.8,-2.305,2.8483,2.8192,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,54,0.0,487.6
48.9,-2.305,2.8483,2.8186,0.0001,-0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
49.0,-2.305,2.8484,2.8178,0.0001,-0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
49.1,-2.305,2.8484,2.8178,0.0001,-0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
49.2,-2.305,2.8484,2.8166,0.0001,-0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
49.3,-2.305,2.8484,2.8166,-0.0001,0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
49.4,-2.305,2.8484,2.8174,-0.0001,0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,55,0.0,487.6
49.5,-2.305,2.8484,2.8165,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,54,0.0,487.6
49.6,-2.305,2.8484,2.8166,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
49.7,-2.305,2.8484,2.8168,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,454,0.0,487.6
49.8,-2.305,2.8484,2.8168,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,454,0.0,487.6
49.9,-2.305,2.8484,2.817,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
50.0,-2.305,2.8484,2.8173,-0.0001,0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
50.1,-2.305,2.8484,2.8178,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
50.2,-2.305,2.8483,2.8186,-0.0001,0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,456,0.0,487.6
50.3,-2.305,2.8483,2.8193,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,57,0.0,487.6
50.4,-2.305,2.8482,2.8199,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,57,0.0,487.6
50.5,-2.305,2.8482,2.8208,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,57,0.0,487.6
50.6,-2.305,2.8482,2.8208,-0.0001,0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,57,0.0,487.6
50.7,-2.305,2.8481,2.8211,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
50.8,-2.305,2.8482,2.8203,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
50.9,-2.305,2.8482,2.8203,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,56,0.0,487.6
51.0,-2.305,2.8483,2.8189,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
51.1,-2.305,2.8483,2.8189,0.0001,-0.0068,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
51.2,-2.305,2.8483,2.8182,0.0001,-0.0068,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,54,0.0,487.6
51.3,-2.305,2.8484,2.8174,0.0001,-0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,454,0.0,487.6
51.4,-2.305,2.8484,2.8169,0.0001,-0.0067,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,54,0.0,487.6
51.5,-2.305,2.8485,2.8162,0.0,-0.0001,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,55,0.0,487.6
51.6,-2.305,2.8484,2.8168,-0.0001,0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.505,819,400,0.0,487.6
51.7,-2.305,2.8484,2.8174,-0.0001,0.0067,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.504,819,400,0.0,487.6
51.8,-2.305,2.8483,2.8181,-0.0,0.0001,0.0,-0.3846,0.0,0.0,0.0,2,PolygonSlow,0.504,819,400,0.0,489.0
51.9,-2.305,2.8484,2.8174,0.0001,-0.0067,0.0,-0.3846,0.0,0.0,0.0,2,PolygonSlow,0.504,819,400,0.0,489.0
52.0,-2.305,2.8484,2.8168,0.0001,-0.0067,0.0,-0.3846,0.0,0.0,0.0,2,PolygonSlow,0.503,819,400,0.0,489.0
52.1,-2.305,2.8485,2.8148,0.0009,-0.0488,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.502,819,400,0.0,489.0
52.2,-2.305,2.8489,2.8088,0.0019,-0.0957,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.5,819,401,0.0,489.0
52.3,-2.305,2.8495,2.7988,0.002,-0.1002,0.0,-0.3333,0.0,0.0,0.0,2,PolygonSlow,0.5,819,401,0.0,489.0
52.4,-2.305,2.8502,2.7872,0.0018,-0.0863,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,43,0.0,487.6
52.5,-2.305,2.8506,2.7803,0.0018,-0.0859,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,41,0.0,487.6
52.6,-2.305,2.8512,2.7701,0.0018,-0.0854,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
52.7,-2.305,2.8515,2.7635,0.0015,-0.0716,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
52.8,-2.305,2.8517,2.7612,-0.0,0.0015,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
52.9,-2.305,2.8516,2.7618,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
53.0,-2.305,2.8516,2.7623,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.1,-2.305,2.8516,2.7631,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.2,-2.305,2.8515,2.7639,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
53.3,-2.305,2.8515,2.7646,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
53.4,-2.305,2.8514,2.7652,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.5,-2.305,2.8514,2.766,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.6,-2.305,2.8514,2.7665,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.7,-2.305,2.8513,2.7672,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.8,-2.305,2.8513,2.7681,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,42,0.0,487.6
53.9,-2.305,2.8513,2.7685,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
54.0,-2.305,2.8512,2.7691,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
54.1,-2.305,2.8512,2.7699,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
54.2,-2.305,2.8511,2.7705,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,42,0.0,487.6
54.3,-2.305,2.8511,2.7712,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,43,0.0,487.6
54.4,-2.305,2.8511,2.7718,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,43,0.0,487.6
54.5,-2.305,2.851,2.7724,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,44,0.0,487.6
54.6,-2.305,2.851,2.7732,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
54.7,-2.305,2.851,2.7737,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
54.8,-2.305,2.8509,2.7745,-0.0001,0.0066,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.499,819,45,0.0,487.6
