t_wall,t_sim,tag,state,verdict,reason,degraded,healthy,held,d,near,beams,mapped,sigma,mo_age,arb_mode,arb_active,wheel_vx,wheel_wz,gt_x,gt_y,gt_yaw
22981.957,11.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.055,0.767,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3496,0.1474,0.6492
22982.082,11.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.047,0.833,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3558,0.1522,0.6494
22982.186,12.018,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.045,0.850,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3621,0.1569,0.6494
22982.280,12.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.043,0.850,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3684,0.1617,0.6494
22982.385,12.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.042,0.850,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3745,0.1664,0.6496
22982.480,12.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.043,0.850,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3808,0.1711,0.6496
22982.581,12.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.048,0.817,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3871,0.1759,0.6496
22982.681,12.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.049,0.817,60,1,0.285,-0.40,nav,nav,0.0789,0.0000,0.3933,0.1806,0.6499
22982.785,12.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.049,0.817,60,1,0.285,-0.40,nav,nav,0.0632,0.0256,0.3989,0.1849,0.6507
22982.884,12.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.049,0.817,60,1,0.285,-0.40,nav,nav,0.0632,0.0256,0.4039,0.1887,0.6525
22982.997,12.818,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.039,0.833,60,1,0.285,-0.40,nav,nav,0.0632,0.0256,0.4098,0.1933,0.6548
22983.094,12.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.040,0.833,60,1,0.285,-0.40,nav,nav,0.0474,0.0769,0.4130,0.1957,0.6587
22983.207,13.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.047,0.817,60,1,0.285,-0.40,nav,nav,0.0316,0.1795,0.4158,0.1979,0.6683
22983.310,13.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.054,0.767,60,1,0.285,-0.40,nav,nav,0.0316,0.1282,0.4183,0.1999,0.6810
22983.410,13.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.058,0.750,60,1,0.285,-0.40,nav,nav,0.0000,-0.5385,0.4207,0.2019,0.6905
22983.510,13.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.062,0.733,60,1,0.285,-0.40,nav,nav,0.0000,-0.5385,0.4213,0.2024,0.6920
22983.615,13.416,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.047,0.833,60,1,0.285,-0.40,nav,nav,0.0000,-0.5385,0.4213,0.2024,0.6792
22983.712,13.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.047,0.833,60,1,0.285,-0.40,nav,nav,0.0000,-0.4872,0.4213,0.2024,0.6592
22983.822,13.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.032,0.867,60,1,0.285,-0.40,nav,nav,0.0000,-0.4872,0.4216,0.2024,0.6281
